Job Opening Id,Account Manager,Job Type,Posting Title,Job Opening Status,Date Opened,City,Province,Country,Created Time,Salary,Profile
Zrecruit_159941000008504542,Aanchal Sharma,Full time,Performance Marketing Specialist,Inactive,20/03/2026,Saket,Delhi,,20/03/2026 05:39 PM,Not Defined,Performance Marketing
Zrecruit_159941000008504230,Dania Assadi,Full time,Social Media Manager,Filled,20/03/2026,Mumbai,Navi Mumbai,,20/03/2026 04:35 PM,40 - 50k,Social Media
Zrecruit_159941000008502202,Riddhi Rane,Full time,Social Media Strategist,Cancelled,20/03/2026,Delhi,Gurgoan,,20/03/2026 05:27 PM,Not Defined,Social Media
Zrecruit_159941000008500962,Dania Assadi,Full time,SEO Executive,Cancelled,20/03/2026,banglore,banglore,,20/03/2026 03:11 PM,10 - 20 K,SEO
Zrecruit_159941000008500424,Vidhi Yelkar,Full time,Social Media Executive,Cancelled,20/03/2026,Mumbai,Ville Parle,,20/03/2026 01:10 PM,30 - 40 K,Social Media
Zrecruit_159941000008500408,Dania Assadi,Internship with PPO,Content and Social Media Marketing - Internship,Cancelled,20/03/2026,Mumbai,Andheri,,20/03/2026 01:02 PM,5 - 10 K,Social Media
Zrecruit_159941000008500398,Aanchal Sharma,Full time,Social Media Intern,Inactive,20/03/2026,Gurugram,Haryana,,20/03/2026 12:52 PM,5 - 10 K,Social Media
Zrecruit_159941000008500294,Aanchal Sharma,Full time,Social Media Executive,Inactive,20/03/2026,Gurugram,Haryana,,20/03/2026 12:50 PM,30 - 40 K,Social Media
Zrecruit_159941000008500036,Aanchal Sharma,Full time,Jr. SEO specialist,Inactive,20/03/2026,Gurugram,Haryana,,20/03/2026 12:48 PM,20 - 30 K,SEO
Zrecruit_159941000008499927,Raj Pithadia,Full time,Jr. Performance Marketing,Cancelled,20/03/2026,Mumbai,Marine Lines,,20/03/2026 07:20 PM,20 - 30 K,Performance Marketing
Zrecruit_159941000008499411,Gemini Patel,Full time,Senior Client Servicing Executive,Declined,20/03/2026,Mumbai,Worli,India,20/03/2026 05:12 PM,40 - 50k,Client Servicing
Zrecruit_159941000008499397,Gemini Patel,Full time,Junior Client Servicing Executive,Filled,20/03/2026,Mumbai,Worli,India,20/03/2026 05:10 PM,30 - 40 K,Client Servicing
Zrecruit_159941000008499374,Gemini Patel,Full time,Senior Copywriter,Cancelled,20/03/2026,Mumbai,Worli,India,20/03/2026 05:04 PM,40 - 50k,Copywriting
Zrecruit_159941000008499315,Gemini Patel,Full time,Junior Copywriter,Declined,20/03/2026,Mumbai,Worli,India,20/03/2026 04:50 PM,30 - 40 K,Copywriting
Zrecruit_159941000008499038,Raj Pithadia,Full time,Content Marketing Executive– Campaign Creative,Cancelled,20/03/2026,Mumbai,Maharashtra,India,20/03/2026 12:46 PM,30 - 40 K,Content Management
Zrecruit_159941000008491848,Riddhi Rane,Full time,Digital Marketing Executive,Cancelled,20/03/2026,Pune,Wagholi,,20/03/2026 01:03 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008491820,Riddhi Rane,Internship,SEO Internship,Cancelled,20/03/2026,Mumbai,Sanpada,,20/03/2026 12:20 PM,10 - 20 K,SEO
Zrecruit_159941000008491806,Riddhi Rane,Full time,Social Media Executive,Cancelled,20/03/2026,Mumbai,Sanpada,,20/03/2026 12:14 PM,20 - 30 K,Social Media
Zrecruit_159941000008491230,Riddhi Rane,Full time,Brand Solutions Trainee,Cancelled,20/03/2026,Mumbai,Andheri,,20/03/2026 10:57 AM,20 - 30 K,Brand Marketing
Zrecruit_159941000008491069,Gemini Patel,Full time,Digital Marketing Executive,Cancelled,19/03/2026,Navi Mumbai,Kharghar,,19/03/2026 05:54 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008491055,Gemini Patel,Full time,Social Media Manager,Cancelled,19/03/2026,Navi Mumbai,Kharghar,,19/03/2026 05:52 PM,30 - 40 K,Social Media
Zrecruit_159941000008490257,Dania Assadi,Full time,Growth Marketeer,Cancelled,19/03/2026,Mumbai,Andheri,,19/03/2026 06:42 PM,50k+,Strategy
Zrecruit_159941000008490243,Dania Assadi,Full time,Creative Strategist,Cancelled,19/03/2026,Mumbai,Andheri,,19/03/2026 06:30 PM,20 - 30 K,Strategy
Zrecruit_159941000008490220,Dania Assadi,Internship,Creative Intern Remote,Cancelled,19/03/2026,Mumbai,Remote,,19/03/2026 06:08 PM,10 - 20 K,Brand Marketing
Zrecruit_159941000008490195,Dania Assadi,Internship with PPO,Business Team Intern,Cancelled,19/03/2026,Mumbai,Andheri,,19/03/2026 05:48 PM,10 - 20 K,Business Development
Zrecruit_159941000008489792,Aanchal Sharma,Full time,Brand Strategist,Inactive,20/03/2026,Gurugram,Haryana,,20/03/2026 11:04 AM,50k+,Brand Marketing
Zrecruit_159941000008489176,Aanchal Sharma,Full time,Performance Marketer,Inactive,20/03/2026,Gurugram,Haryana,,20/03/2026 10:26 AM,Not Defined,Performance Marketing
Zrecruit_159941000008486931,Aanchal Sharma,Full time,Content Creator,Inactive,21/03/2026,Noida,Uttar Pradesh,,21/03/2026 03:45 PM,30 - 40 K,Content Management
Zrecruit_159941000008486918,Aanchal Sharma,Full time,SEO Executive,Inactive,21/03/2026,Noida,Uttar Pradesh,,21/03/2026 03:43 PM,30 - 40 K,SEO
Zrecruit_159941000008486904,Aanchal Sharma,Full time,Management Trainee- Marketing,Inactive,21/03/2026,Noida,Uttar Pradesh,,21/03/2026 03:40 PM,30 - 40 K,Client Servicing
Zrecruit_159941000008486855,Aanchal Sharma,Full time,Social Media Manager,Inactive,21/03/2026,Noida,Uttar Pradesh,,21/03/2026 03:01 PM,30 - 40 K,Social Media
Zrecruit_159941000008486841,Aanchal Sharma,Full time,Content Writer & Strategist,Filled,21/03/2026,Noida,Uttar Pradesh,,21/03/2026 02:45 PM,30 - 40 K,Content Management
Zrecruit_159941000008474575,Gemini Patel,Full time,Influencer Marketing Executive,Declined,19/03/2026,Mumbai,Andheri,,19/03/2026 12:35 PM,20 - 30 K,Influencer Marketing
Zrecruit_159941000008474560,Aanchal Sharma,Full time,PR Executive,Inactive,19/03/2026,Mehrauli,Delhi,,19/03/2026 11:37 AM,Not Defined,Public Relations
Zrecruit_159941000008464198,Vidhi Yelkar,Full time,Account Executive,Filled,18/03/2026,Mumbai,Andheri East,,18/03/2026 07:00 PM,Not Defined,Account Management
Zrecruit_159941000008464036,Vidhi Yelkar,Full time,Brand Management Executive,Cancelled,18/03/2026,Mumbai,Andheri,,18/03/2026 06:26 PM,30 - 40 K,Brand Marketing
Zrecruit_159941000008464001,Vidhi Yelkar,Full time,Senior Media Planner,Cancelled,18/03/2026,Mumbai,Andheri,,18/03/2026 06:03 PM,Not Defined,Media Planning
Zrecruit_159941000008462249,Dania Assadi,Full time,Social Media Executive,Cancelled,18/03/2026,mumbai,dadar,,18/03/2026 06:53 PM,30 - 40 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008462198,Dania Assadi,Full time,Social Media Executive,Cancelled,18/03/2026,mumbai,malad,,18/03/2026 06:45 PM,30 - 40 K,Social Media
Zrecruit_159941000008462015,Dania Assadi,Internship with PPO,Amazon Ads interns.,Cancelled,18/03/2026,Mumbai,lower parel,,18/03/2026 06:17 PM,20 - 30 K,E-Commerce
Zrecruit_159941000008461237,Riddhi Rane,Internship,Social Media Marketing Intern,Cancelled,18/03/2026,Mumbai,Andheri,,18/03/2026 06:48 PM,10 - 20 K,Social Media
Zrecruit_159941000008459191,Riddhi Rane,Full time,Social Media Content Intern,Cancelled,18/03/2026,Mumbai,Andheri,,18/03/2026 05:39 PM,5 - 10 K,Social Media
Zrecruit_159941000008457604,Aanchal Sharma,Full time,Marketing Executive,Inactive,18/03/2026,Mehrauli,Delhi,,18/03/2026 05:02 PM,50k+,Digital Marketing (All-Rounder)
Zrecruit_159941000008454287,Dania Assadi,Full time,Perfromance Marketing Manager,Cancelled,18/03/2026,Hyderabad,Hyderabad,,18/03/2026 04:57 PM,50k+,Performance Marketing
Zrecruit_159941000008454134,Dania Assadi,Full time,Creative Head Social Media,Cancelled,18/03/2026,pune,pune,,18/03/2026 03:16 PM,50k+,Performance Marketing
Zrecruit_159941000008454117,Dania Assadi,Full time,Performance Manager,Cancelled,18/03/2026,pune,pune,,18/03/2026 03:14 PM,50k+,Performance Marketing
Zrecruit_159941000008452867,Riddhi Rane,Internship,Social Media Executive Intern,Cancelled,18/03/2026,Mumbai,Andheri,,18/03/2026 04:01 PM,10 - 20 K,Social Media
Zrecruit_159941000008452852,Riddhi Rane,Full time,Social Media Marketing Executive,Cancelled,18/03/2026,Mumbai,Andheri,,18/03/2026 03:59 PM,20 - 30 K,Social Media
Zrecruit_159941000008450065,Vidhi Yelkar,Full time,Account Executive,Cancelled,17/03/2026,Mumbai,Goregaon,,17/03/2026 06:40 PM,30 - 40 K,Account Management
Zrecruit_159941000008444839,Aanchal Sharma,Full time,Client Servicing & Social Media Intern,Filled,18/03/2026,Gurugram,Haryana,,18/03/2026 03:51 PM,10 - 20 K,Client Servicing
Zrecruit_159941000008444725,Aanchal Sharma,Full time,Marketing Manager,Inactive,18/03/2026,Gurugram,Haryana,,18/03/2026 12:25 PM,50k+,Digital Marketing (All-Rounder)
Zrecruit_159941000008444021,Dania Assadi,Full time,Junior Brand Strategy Executive,Cancelled,17/03/2026,Mumbai,Lower Parel,,17/03/2026 02:50 PM,20 - 30 K,Paid Media
Zrecruit_159941000008444004,Dania Assadi,Full time,Management Trainee BD,Cancelled,17/03/2026,mumbai,Saki Naka,,17/03/2026 01:35 PM,5 - 10 K,Management Trainee
Zrecruit_159941000008440664,Aanchal Sharma,Full time,Meta Ads Executive,Inactive,17/03/2026,,,,17/03/2026 05:25 PM,30 - 40 K,Ad Operations
Zrecruit_159941000008439703,Raj Pithadia,Internship,Creative Producer Intern,Filled,18/03/2026,Malad,Mumbai,,18/03/2026 03:52 PM,10 - 20 K,Brand Marketing
Zrecruit_159941000008439626,Raj Pithadia,Internship,Performance Marketing Intern,Filled,18/03/2026,Malad,Mumbai,,18/03/2026 03:25 PM,10 - 20 K,Brand Marketing
Zrecruit_159941000008439599,Raj Pithadia,Internship,Brand Strategy Intern,Filled,18/03/2026,Malad,Mumbai,,18/03/2026 03:22 PM,10 - 20 K,Brand Marketing
Zrecruit_159941000008439544,Raj Pithadia,Full time,Performnace Executive,Cancelled,18/03/2026,Mumbai,Malad,,18/03/2026 02:10 PM,50k+,Performance Marketing
Zrecruit_159941000008438437,Gemini Patel,Internship,Influencer Marketing Intern,Cancelled,17/03/2026,Mumbai,Andheri,,17/03/2026 03:24 PM,5 - 10 K,Influencer Marketing
Zrecruit_159941000008438418,Gemini Patel,Full time,Creative Strategist (Real Estate),Cancelled,17/03/2026,Mumbai,Andheri,,17/03/2026 03:22 PM,50k+,Strategy
Zrecruit_159941000008438382,Gemini Patel,Full time,Strategy Lead (Real Estate),Cancelled,17/03/2026,Mumbai,Andheri,,17/03/2026 03:17 PM,50k+,Strategy
Zrecruit_159941000008438297,Gemini Patel,Full time,Account Manager – Client Success,Cancelled,17/03/2026,Navi Mumbai,Ghansoli,,17/03/2026 01:36 PM,50k+,Account Management
Zrecruit_159941000008437714,Raj Pithadia,Full time,Influencer Marketing Executive,Cancelled,17/03/2026,Mumbai,Goregaon West,,17/03/2026 06:31 PM,20 - 30 K,Social Media
Zrecruit_159941000008437182,Aanchal Sharma,Full time,Executive - Enterprise Sales & Growth,Inactive,17/03/2026,Mumbai,Mumbai,,17/03/2026 03:02 PM,40 - 50k,Growth & Strategy
Zrecruit_159941000008437130,Raj Pithadia,Internship,Copywriter Intern,Cancelled,17/03/2026,Mumbai,Malad,,17/03/2026 01:32 PM,10 - 20 K,Social Media
Zrecruit_159941000008437104,Raj Pithadia,Internship,Client Servicing Intern,Cancelled,17/03/2026,Mumbai,Malad,,17/03/2026 01:30 PM,10 - 20 K,Social Media
Zrecruit_159941000008437081,Raj Pithadia,Internship,Social Media Intern,Cancelled,17/03/2026,Mumbai,Malad,,17/03/2026 01:27 PM,10 - 20 K,Social Media
Zrecruit_159941000008436689,Gemini Patel,Full time,Digital Marketing Executive,Cancelled,18/03/2026,Mumbai,Kurla,,18/03/2026 11:08 AM,40 - 50k,Digital Marketing (All-Rounder)
Zrecruit_159941000008436231,Aanchal Sharma,Full time,Client Servicing Executive,Inactive,17/03/2026,Gurugram,Haryana,,17/03/2026 04:48 PM,20 - 30 K,Client Servicing
Zrecruit_159941000008436133,Vidhi Yelkar,Full time,Performance Marketing Associate,Cancelled,17/03/2026,Mumbai,Andheri West,India,17/03/2026 12:14 PM,20 - 30 K,Performance Marketing
Zrecruit_159941000008436109,Riddhi Rane,Full time,Junior Social Media Executive,Cancelled,17/03/2026,Mumbai,Ghatkopar,,17/03/2026 11:46 AM,20 - 30 K,Social Media
Zrecruit_159941000008436092,Riddhi Rane,Full time,Junior Social Media Executive,Cancelled,17/03/2026,Remote,Remote,,17/03/2026 11:41 AM,20 - 30 K,Social Media
Zrecruit_159941000008425803,Vidhi Yelkar,Internship,Strategy intern - Advertising,Cancelled,16/03/2026,Mumbai,Bandra,,16/03/2026 07:38 PM,10 - 20 K,Strategy
Zrecruit_159941000008425024,Vidhi Yelkar,Full time,Paid Media Executive,Cancelled,16/03/2026,Mumbai,Andheri,,16/03/2026 05:27 PM,20 - 30 K,Paid Media
Zrecruit_159941000008425011,Vidhi Yelkar,Full time,Social Media Executive,Cancelled,16/03/2026,Mumbai,Andheri,,16/03/2026 05:20 PM,20 - 30 K,Social Media
Zrecruit_159941000008422046,Aanchal Sharma,Internship with PPO,Media Operations Intern,On-Hold,16/03/2026,Gurugram,Haryana,,16/03/2026 05:03 PM,10 - 20 K,Paid Media
Zrecruit_159941000008407254,Riddhi Rane,Full time,Digital Marketing Manager,Declined,16/03/2026,Mumbai,Goregoan,,16/03/2026 03:51 PM,40 - 50k,Digital Marketing (All-Rounder)
Zrecruit_159941000008407186,Riddhi Rane,Full time,Content Writer,Cancelled,16/03/2026,Navi Mumbai,Mahape,,16/03/2026 01:53 PM,20 - 30 K,Content Writing
Zrecruit_159941000008407172,Riddhi Rane,Full time,Performance Marketer,Cancelled,16/03/2026,Navi Mumbai,Mahape,,16/03/2026 01:45 PM,20 - 30 K,Performance Marketing
Zrecruit_159941000008399822,Aanchal Sharma,Full time,Social Media Manager,Inactive,14/03/2026,Noida,Uttar Pradesh,,14/03/2026 05:24 PM,Not Defined,Social Media
Zrecruit_159941000008399799,Aanchal Sharma,Full time,Social Media Marketing Manager,Inactive,14/03/2026,Gurugram,Haryana,,14/03/2026 05:15 PM,50k+,Social Media
Zrecruit_159941000008399782,Riddhi Rane,Full time,Brand and Content Lead,Cancelled,14/03/2026,Gurugram,Haryana,,14/03/2026 05:07 PM,50k+,Brand Marketing
Zrecruit_159941000008399768,Aanchal Sharma,Full time,Creative Strategist,Inactive,14/03/2026,Gurugram,Haryana,,14/03/2026 05:03 PM,50k+,Strategy
Zrecruit_159941000008399381,Raj Pithadia,Full time,Social Media Manager– Female Candidate,Cancelled,14/03/2026,Mumbai,Andheri East,,14/03/2026 01:06 PM,20 - 30 K,Social Media
Zrecruit_159941000008398034,Riddhi Rane,Full time,Copywriting Intern,Cancelled,13/03/2026,Mumbai,Anderi,,13/03/2026 04:22 PM,5 - 10 K,Copywriting
Zrecruit_159941000008398018,Riddhi Rane,Full time,Marketing Executive,Cancelled,13/03/2026,Mumbai,Vile Parle,,13/03/2026 02:07 PM,30 - 40 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008396633,Aanchal Sharma,Full time,Digital Marketing Associate,Inactive,16/03/2026,Connaught Place,Delhi,,16/03/2026 01:30 PM,Not Defined,Digital Marketing (All-Rounder)
Zrecruit_159941000008396601,Gemini Patel,Full time,Digital Marketing – Management Trainee,Cancelled,16/03/2026,Mumbai,Fort,,16/03/2026 12:40 PM,50k+,Management Trainee
Zrecruit_159941000008396517,Gemini Patel,Internship with PPO,Analyst – SEO,On-Hold,16/03/2026,Mumbai,Mumbai,,16/03/2026 11:57 AM,30 - 40 K,Biddable Media
Zrecruit_159941000008396502,Gemini Patel,Internship with PPO,Analyst – Biddable Media,On-Hold,16/03/2026,Mumbai,Mumbai,,16/03/2026 11:57 AM,30 - 40 K,Biddable Media
Zrecruit_159941000008396134,Gemini Patel,Full time,Social Media Associate,Cancelled,14/03/2026,Remote,Remote,,14/03/2026 04:39 PM,30 - 40 K,Social Media
Zrecruit_159941000008395484,Aanchal Sharma,Internship,Client Servicing & Social Media Intern,Filled,14/03/2026,Gurugram,Haryana,,14/03/2026 01:53 PM,10 - 20 K,Client Servicing
Zrecruit_159941000008395464,Aanchal Sharma,Full time,Media Planner (Fresher),Inactive,14/03/2026,Gurugram,Haryana,,14/03/2026 01:50 PM,Not Defined,Media Planning
Zrecruit_159941000008395448,Aanchal Sharma,Full time,Growth Marketer,Inactive,14/03/2026,Gurugram,Haryana,,14/03/2026 01:34 PM,50k+,Growth & Strategy
Zrecruit_159941000008395329,Gemini Patel,Full time,Social Media Executive,Unverified,13/03/2026,,,,13/03/2026 05:24 PM,Not Defined,Social Media
Zrecruit_159941000008395300,Gemini Patel,Full time,Social Media Strategist,Unverified,13/03/2026,,,,13/03/2026 05:05 PM,Not Defined,Strategy
Zrecruit_159941000008395046,Dania Assadi,Full time,Ecommecre Executive,Cancelled,13/03/2026,Mumbai,Hybrid,,13/03/2026 12:30 PM,20 - 30 K,E-Commerce
Zrecruit_159941000008395023,Dania Assadi,Full time,Social Media,Filled,13/03/2026,mumbai,Hybrid,,13/03/2026 12:25 PM,20 - 30 K,Social Media
Zrecruit_159941000008392050,Gemini Patel,Internship,Account Management Intern,On-Hold,13/03/2026,Mumbai,Santacruz,,13/03/2026 02:05 PM,5 - 10 K,Account Management
Zrecruit_159941000008392001,Aanchal Sharma,Full time,Meta Ads Expert (Facebook & Instagram),Inactive,13/03/2026,Jaipur,Rajasthan,,13/03/2026 11:26 AM,40 - 50k,Ad Operations
Zrecruit_159941000008391408,Aanchal Sharma,Training,Social Media Trainee,Inactive,16/03/2026,South Delhi,Delhi,,16/03/2026 04:16 PM,Not Defined,Social Media
Zrecruit_159941000008378114,Riddhi Rane,Full time,Founder's Office Intern,On-Hold,12/03/2026,Mumbai,Lower Parel,,12/03/2026 11:25 AM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008373827,Dania Assadi,Full time,Business Development Intern,Cancelled,12/03/2026,Mumbai,Hybrid,,12/03/2026 5:17 PM,10 - 20 K,Business Development
Zrecruit_159941000008373264,Dania Assadi,Full time,Business Development Executive,Cancelled,12/03/2026,mumbai,lower parel,,12/03/2026 11:08 AM,50k+,Business Development
Zrecruit_159941000008371230,Gemini Patel,Full time,Digital Marketing Trainee,Declined,11/03/2026,Mumbai,Andheri,,11/03/2026 4:25 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000008371204,Gemini Patel,Full time,Senior Digital Marketing,Declined,11/03/2026,Mumbai,Andheri,,11/03/2026 4:07 PM,50k+,Digital Marketing (All-Rounder)
Zrecruit_159941000008370924,Gemini Patel,Internship with PPO,Graduate Trainee – Startergy,Filled,12/03/2026,"Mumbai, Gurugram, Bangalore","Mumbai, Gurugram, Bangalore",,12/03/2026 5:53 PM,10 - 20 K,Copywriting
Zrecruit_159941000008370772,Gemini Patel,Internship with PPO,Graduate Trainee – Copywriting,On-Hold,12/03/2026,"Mumbai, Gurugram, Bangalore","Mumbai, Gurugram, Bangalore",,12/03/2026 4:02 PM,10 - 20 K,Copywriting
Zrecruit_159941000008370736,Gemini Patel,Internship with PPO,Graduate Trainee – Art,On-Hold,12/03/2026,"Mumbai, Gurugram, Bangalore","Mumbai, Gurugram, Bangalore",,12/03/2026 4:01 PM,10 - 20 K,Account Management
Zrecruit_159941000008370721,Gemini Patel,Internship with PPO,Graduate Trainee - Account Management.,On-Hold,12/03/2026,"Mumbai, Gurugram, Bangalore","Mumbai, Gurugram, Bangalore",,12/03/2026 4:00 PM,10 - 20 K,Account Management
Zrecruit_159941000008362815,Dania Assadi,Full time,Data Analyst,Cancelled,11/03/2026,Banglore,Banglore,,11/03/2026 1:32 PM,40 - 50k,Social Media
Zrecruit_159941000008362788,Dania Assadi,Full time,Social Media Executive,Cancelled,11/03/2026,Banglore,Banglore,,11/03/2026 1:27 PM,30 - 40 K,Social Media
Zrecruit_159941000008362441,Dania Assadi,Internship,Inside Sales,Cancelled,11/03/2026,mumbai,worli,,11/03/2026 12:29 PM,50k+,Ad Operations
Zrecruit_159941000008357827,Vidhi Yelkar,Full time,Management Trainee,Filled,10/03/2026,Gurgaon,Gurgaon,,10/03/2026 7:44 PM,30 - 40 K,Management Trainee
Zrecruit_159941000008356740,Aanchal Sharma,Internship,Social Media Analyst Intern,Inactive,11/03/2026,Mumbai/ Bangalore,Mumbai/ Bangalore,,11/03/2026 12:29 PM,5 - 10 K,Social Media
Zrecruit_159941000008356490,Gemini Patel,Full time,Copywriter,Cancelled,10/03/2026,Mumbai,Thane,,10/03/2026 6:04 PM,40 - 50k,Copywriting
Zrecruit_159941000008356039,Gemini Patel,Full time,Omnichannel Marketing Associate,Cancelled,10/03/2026,Mumbai,Marol,,10/03/2026 1:17 PM,30 - 40 K,Strategy
Zrecruit_159941000008356018,Gemini Patel,Full time,Creative Strategist & Content Creator,Cancelled,10/03/2026,Mumbai,Marol,,10/03/2026 1:09 PM,30 - 40 K,Strategy
Zrecruit_159941000008354660,Raj Pithadia,Full time,Social Media Executive,Cancelled,10/03/2026,Mumbai,Goregaon West,,10/03/2026 7:19 PM,20 - 30 K,Social Media
Zrecruit_159941000008354212,Raj Pithadia,Full time,Social Media Management,Cancelled,10/03/2026,Mumbai,Lower parel,,10/03/2026 2:33 PM,10 - 20 K,Social Media
Zrecruit_159941000008351841,Dania Assadi,Internship,Ecommerce Intern,Cancelled,10/03/2026,Delhi,delhi,,10/03/2026 4:53 PM,10 - 20 K,E-Commerce
Zrecruit_159941000008351422,Dania Assadi,Full time,Influencer Marketing Executive,Cancelled,10/03/2026,Gurgaon,Gurgaon,,10/03/2026 3:28 PM,30 - 40 K,Influencer Marketing
Zrecruit_159941000008351407,Dania Assadi,Full time,Social Media Intern,Cancelled,10/03/2026,Pune,Pune,,10/03/2026 3:02 PM,10 - 20 K,Social Media
Zrecruit_159941000008351073,Dania Assadi,Full time,Influncer Marketing,Cancelled,10/03/2026,mumbai,andheri,,10/03/2026 12:05 PM,30 - 40 K,Digital Marketing (All-Rounder)
